case_number,account_id,account_name,case_status,issue_type,metric_date,metric_timezone,day_index,days_to_case_end,phase,issue_progress,is_current_metric_window,is_incident_marker,issue_signal,is_impacted_provider,mailbox_provider,recipient_domain,sending_domain,sending_ip,ip_pool,campaign,subaccount,count_targeted,count_rejected,count_injected,count_admin_bounce,count_sent,count_accepted,count_bounce,count_hard_bounce,count_soft_bounce,count_undetermined_bounce,count_block_bounce,count_delayed,count_delayed_first,count_delivered_first,count_delivered_subsequent,count_inband_bounce,count_outofband_bounce,count_spam_complaint,count_unique_clicked,count_nonprefetched_unique_confirmed_opened,count_nonprefetched_rendered,count_nonprefetched_initial_rendered,count_unsubscribe,count_inbox,count_spam,count_moved_to_inbox,count_moved_to_spam,avg_msg_size,avg_delivery_time_first,avg_delivery_time_subsequent,total_msg_volume,admin_bounce_rate,rejected_rate,accepted_rate,block_bounce_rate,bounce_rate,hard_bounce_rate,soft_bounce_rate,undetermined_bounce_rate,delayed_rate,spam_complaint_rate,nonprefetched_open_rate,click_through_rate,unsubscribe_rate,inbox_folder_rate,spam_folder_rate,moved_to_inbox_rate,moved_to_spam_rate
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-15,Europe/London,25,5,Current incident,0.87,false,false,Transactional-IP reputation damage,false,Apple,icloud.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,15493,157,15336,19,15317,15161,156,60,69,27,34,379,243,11464,3779,74,82,2,199,1691,2519,2077,29,291,31,12,41,82500,761,1808053,1263652500,0.0012389149713093375,0.010133608726521654,0.989815237970882,0.0022197558268590455,0.010184762029117974,0.003917216165045374,0.004504798589802181,0.0017627472742704185,0.016027966492975398,0.00013191741969527076,0.11153617835235143,0.013125783259679441,0.001912802585581426,0.9037267080745341,0.09627329192546584,0.0007915045181716246,0.0027043071037530504
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-15,Europe/London,25,5,Current incident,0.87,false,false,Transactional-IP reputation damage,false,AOL,aol.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,14202,104,14098,4,14094,14011,83,32,51,0,41,231,93,11573,2478,43,40,16,453,3680,4261,3680,48,565,13,56,40,82500,761,1808053,1162755000,0.0002837281883955171,0.007322912265878045,0.9941109692067547,0.0029090393075067405,0.005889030793245353,0.002270469703419895,0.0036185610898254576,0,0.006637641852829919,0.001141959888658911,0.2626507743915495,0.03233173934765542,0.0034258796659767327,0.9775086505190311,0.02249134948096886,0.003996859610306188,0.0028548997216472772
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-15,Europe/London,25,5,Current incident,0.87,false,false,Transactional-IP reputation damage,false,Fastmail,fastmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,10329,86,10243,9,10234,10114,120,24,76,20,57,281,179,8827,1326,81,39,1,193,1295,1602,1374,6,540,33,4,11,82500,761,1808053,844305000,0.0008786488333496046,0.008326072223835803,0.9882743795192496,0.005569669728356459,0.01172562048075044,0.002345124096150088,0.0074262263044752785,0.0019542700801250734,0.017698240063278622,0.00009887284951552304,0.12804034012260232,0.019082459956495944,0.0005932370970931383,0.9424083769633508,0.05759162303664921,0.00039549139806209217,0.0010876013446707534
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-16,Europe/London,26,4,Current incident,0.895,false,false,Transactional-IP reputation damage,true,Microsoft,outlook.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,51406,546,50860,58,50802,50610,192,73,89,30,45,2517,2217,41217,9456,129,63,36,2092,7567,10502,9517,87,879,88,118,108,82500,2259,6468021,4191165000,0.0011403853716083366,0.010621328249620667,0.9962206212353845,0.0008857918979567733,0.0037793787646155665,0.0014369513011298768,0.0017518995315145072,0.0005905279319711823,0.04380557202133965,0.0007113218731475993,0.1495159059474412,0.041335704406243824,0.0017190278601066982,0.9089968976215098,0.09100310237849017,0.0023315550286504643,0.0021339656194427977
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-16,Europe/London,26,4,Current incident,0.895,false,false,Transactional-IP reputation damage,false,Yahoo,yahoo.co.uk,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,30916,259,30657,30,30627,30350,277,103,171,3,82,1239,1058,26248,4235,144,133,19,1111,8159,9257,8177,40,1275,31,23,58,82500,767,1827423,2526727500,0.0009785693316371464,0.00837753913831026,0.990955692689457,0.002677376171352075,0.009044307310542985,0.0033630456786495574,0.005583308845136644,0.00009795278675678323,0.03485996705107084,0.0006260296540362438,0.268830313014827,0.03660626029654036,0.0013179571663920922,0.9762633996937213,0.023736600306278714,0.0007578253706754531,0.0019110378912685338
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-16,Europe/London,26,4,Current incident,0.895,false,false,Transactional-IP reputation damage,true,Google,gmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,26532,265,26267,33,26234,26182,52,11,34,7,20,1339,1217,19474,6723,37,15,23,1043,2910,4396,3787,48,328,19,100,80,82500,2259,6468021,2164305000,0.0012563292344005786,0.009987939092416704,0.998017839444995,0.0007623694442326751,0.0019821605550049554,0.00041930319432797135,0.0012960280551955479,0.0002668293054814363,0.04648231609502712,0.0008784661217630433,0.11114506149262852,0.03983652891299366,0.0018333206019402644,0.9452449567723343,0.05475504322766571,0.003819417920708884,0.003055534336567107
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-16,Europe/London,26,4,Current incident,0.895,false,false,Transactional-IP reputation damage,false,Apple,icloud.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,16864,121,16743,21,16722,16537,185,39,90,56,90,689,608,14709,1881,132,53,2,727,1872,2951,2787,43,754,60,29,30,82500,767,1827423,1379565000,0.001254255509765275,0.007175047438330171,0.9889367300562134,0.005382131324004306,0.011063269943786628,0.0023322569070685323,0.005382131324004306,0.00334888171271379,0.0367660397895628,0.00012094092036040394,0.11320070145733808,0.04396202455100683,0.0026002297877486848,0.9262899262899262,0.07371007371007371,0.0017536433452258573,0.0018141138054060591
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-16,Europe/London,26,4,Current incident,0.895,false,false,Transactional-IP reputation damage,false,AOL,aol.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,15458,24,15434,14,15420,15229,191,48,123,20,93,844,686,13205,2104,111,80,11,410,3459,4575,4173,10,548,57,50,43,82500,767,1827423,1272150000,0.0009070882467280031,0.0015525941260188898,0.9876134889753567,0.006031128404669261,0.01238651102464332,0.0031128404669260703,0.007976653696498054,0.0012970168612191958,0.04504563661435419,0.0007223061264692364,0.22713244467791713,0.026922319259307898,0.0006566419331538512,0.9057851239669421,0.09421487603305785,0.003283209665769256,0.00282356031256156
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-16,Europe/London,26,4,Current incident,0.895,false,false,Transactional-IP reputation damage,false,Fastmail,fastmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,11242,40,11202,6,11196,11042,154,57,73,24,66,165,88,10086,1005,105,49,13,198,1742,2429,2196,8,306,11,43,10,82500,767,1827423,923670000,0.0005356186395286556,0.003558085749866572,0.9862450875312612,0.005894962486602358,0.013754912468738835,0.005091103965702036,0.006520185780635942,0.0021436227224008574,0.007969570729940229,0.00117732294874117,0.1577612751313168,0.017931534142365514,0.0007245064299945662,0.9652996845425867,0.03470031545741325,0.0038942220612207933,0.0009056330374932077
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-17,Europe/London,27,3,Current incident,0.92,false,false,Transactional-IP reputation damage,true,Microsoft,outlook.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,36523,422,36101,43,36058,35811,247,94,120,33,58,1040,663,30431,5487,140,107,17,1693,6714,7650,6714,107,991,132,82,68,82500,2307,6617016,2974785000,0.001191102739536301,0.011554363004134382,0.9931499251206389,0.001608519607299351,0.00685007487936103,0.0026069110876920515,0.003327971601309002,0.0009151921903599756,0.01851386445505571,0.00047471447320655667,0.18748429253581303,0.04727597665521767,0.0029879087431236213,0.8824577025823687,0.11754229741763135,0.0022897992237022142,0.0018988578928262267
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-17,Europe/London,27,3,Current incident,0.92,false,false,Transactional-IP reputation damage,false,Yahoo,yahoo.co.uk,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,21966,184,21782,33,21749,21704,45,18,26,1,20,1000,822,19386,2333,30,15,15,531,5470,6951,6139,75,869,46,88,61,82500,774,1846792,1794292500,0.0015150123955559637,0.00837658199034872,0.9979309393535335,0.0009195825095406685,0.002069060646466504,0.0008276242585866017,0.001195457262402869,0.00004597912547703343,0.03787320309620346,0.0006911168448212311,0.2520272760781423,0.02446553630667158,0.0034555842241061553,0.9497267759562842,0.05027322404371585,0.004054552156284556,0.00281054183560634
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-17,Europe/London,27,3,Current incident,0.92,false,false,Transactional-IP reputation damage,true,Google,gmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,18851,186,18665,9,18656,18529,127,30,64,33,30,448,385,14659,3919,78,49,22,287,3177,3894,3463,13,560,26,44,44,82500,2307,6617016,1539120000,0.0004821859094562014,0.009866850564956767,0.993192538593482,0.0016080617495711836,0.00680746140651801,0.0016080617495711836,0.003430531732418525,0.001768867924528302,0.0207782395164337,0.00118732797236764,0.1714609531005451,0.015489233094068758,0.0007016028927626963,0.9556313993174061,0.04436860068259386,0.00237465594473528,0.00237465594473528
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-17,Europe/London,27,3,Current incident,0.92,false,false,Transactional-IP reputation damage,false,Apple,icloud.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,11981,111,11870,10,11860,11816,44,13,28,3,17,464,408,9844,1991,25,19,7,125,2472,2997,2613,16,577,80,9,10,82500,774,1846792,978450000,0.0008424599831508003,0.009264669059343962,0.9962900505902192,0.001433389544688027,0.003709949409780776,0.0010961214165261383,0.002360876897133221,0.0002529510961214165,0.034529451591062965,0.0005924170616113745,0.2092078537576168,0.010578876100203114,0.0013540961408259986,0.878234398782344,0.121765601217656,0.0007616790792146242,0.0008463100880162492
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-17,Europe/London,27,3,Current incident,0.92,false,false,Transactional-IP reputation damage,false,AOL,aol.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,10983,127,10856,13,10843,10757,86,24,36,26,27,327,272,9323,1478,42,44,2,246,2255,2702,2453,23,356,14,4,32,82500,774,1846792,894547500,0.001197494473102432,0.011563325138850951,0.9920686156967629,0.0024900857696209537,0.007931384303237112,0.0022134095729964033,0.003320114359494605,0.0023978603707461034,0.025285860369991635,0.0001859254438969973,0.20963093799386445,0.02286882959933067,0.002138142604815469,0.9621621621621622,0.03783783783783784,0.0003718508877939946,0.0029748071023519567
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-17,Europe/London,27,3,Current incident,0.92,false,false,Transactional-IP reputation damage,false,Fastmail,fastmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,7988,72,7916,5,7911,7872,39,11,25,3,17,99,59,6995,896,20,19,3,209,1689,1971,1696,23,94,13,31,10,82500,774,1846792,652657500,0.0006316321374431531,0.009013520280420632,0.9950701554797118,0.002148906585766654,0.004929844520288207,0.0013904689672607762,0.003160156743774491,0.0003792188092529389,0.007494918699186992,0.00038109756097560977,0.2145579268292683,0.02654979674796748,0.0029217479674796746,0.8785046728971962,0.12149532710280374,0.0039380081300813006,0.0012703252032520325
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-18,Europe/London,28,2,Current incident,0.945,true,false,Transactional-IP reputation damage,true,Microsoft,outlook.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,32477,293,32184,18,32166,32102,64,19,40,5,30,1134,915,26141,5994,31,33,41,675,5008,6062,5362,45,1388,51,39,81,82500,2355,6766011,2653695000,0.0005592841163310962,0.009021769252086092,0.9980103214574395,0.0009326618168252192,0.0019896785425604674,0.0005906858173226388,0.0012435490891002923,0.00015544363613753654,0.02850289701576226,0.0012771789919631175,0.15600274126222666,0.02102672730670986,0.0014017818204473242,0.9645587213342599,0.035441278665740095,0.0012148775777210143,0.0025232072768051833
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-18,Europe/London,28,2,Current incident,0.945,true,false,Transactional-IP reputation damage,false,Yahoo,yahoo.co.uk,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,19532,153,19379,25,19354,19095,259,55,162,42,112,1105,960,15712,3469,173,86,7,766,4328,5006,4328,36,1070,89,44,47,82500,780,1866161,1596705000,0.0012900562464523452,0.00783329920131067,0.9866177534359822,0.005786917433088767,0.013382246564017774,0.0028417898108918055,0.00837036271571768,0.002170094037408288,0.05027494108405342,0.00036658811207122285,0.2266561927206075,0.04011521340665095,0.0018853102906520032,0.9232096635030198,0.07679033649698015,0.0023042681330191148,0.002461377323906782
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-18,Europe/London,28,2,Current incident,0.945,true,false,Transactional-IP reputation damage,true,Google,gmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,16762,33,16729,21,16708,16675,33,13,14,6,14,759,584,14773,1919,16,17,13,740,3312,4017,3608,28,547,36,11,26,82500,2355,6766011,1378410000,0.001255305158706438,0.0019687388139840115,0.9980248982523342,0.0008379219535551831,0.001975101747665789,0.0007780703854440987,0.0008379219535551831,0.0003591094086665071,0.03502248875562219,0.0007796101949025488,0.1986206896551724,0.044377811094452775,0.0016791604197901049,0.9382504288164666,0.06174957118353345,0.0006596701649175412,0.0015592203898050975
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-18,Europe/London,28,2,Current incident,0.945,true,false,Transactional-IP reputation damage,false,Apple,icloud.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,10654,82,10572,11,10561,10537,24,5,13,6,11,545,469,9165,1379,17,7,9,148,2120,2872,2360,22,119,17,25,30,82500,780,1866161,871282500,0.0010404842981460462,0.007696639759714661,0.9977274879272796,0.001041568033330177,0.0022725120727203865,0.0004734400151500805,0.0012309440393902093,0.0005681280181800966,0.044509822530131915,0.0008541330549492266,0.2011957862769289,0.01404574357027617,0.0020878808009869984,0.875,0.125,0.002372591819303407,0.0028471101831640884
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-18,Europe/London,28,2,Current incident,0.945,true,false,Transactional-IP reputation damage,false,AOL,aol.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,9766,101,9665,3,9662,9643,19,8,11,0,4,401,297,7586,2067,9,10,3,357,2468,2911,2790,12,236,14,16,23,82500,780,1866161,797115000,0.00031039834454216247,0.010342002867089905,0.9980335334299317,0.00041399296211964395,0.001966466570068309,0.0008279859242392879,0.001138480645829021,0,0.030799543710463548,0.0003111065021258944,0.2559369490822358,0.03702167375298144,0.0012444260085035777,0.944,0.056,0.0016592346780047703,0.002385149849631857
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-18,Europe/London,28,2,Current incident,0.945,true,false,Transactional-IP reputation damage,false,Fastmail,fastmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,7103,76,7027,4,7023,6961,62,12,39,11,14,261,185,5894,1091,38,24,5,212,966,1464,1260,24,243,17,8,17,82500,780,1866161,579397500,0.0005692329585883023,0.010699704350274532,0.9911718638758366,0.0019934500925530402,0.008828136124163463,0.0017086715079026058,0.005553182400683468,0.0015662822155773886,0.026576641287171382,0.0007182876023559833,0.13877316477517598,0.030455394339893693,0.00344778049130872,0.9346153846153846,0.06538461538461539,0.0011492601637695732,0.002442177848010343
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-19,Europe/London,29,1,Current incident,0.97,true,false,Transactional-IP reputation damage,true,Microsoft,outlook.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,41886,256,41630,53,41577,41494,83,22,47,14,38,1244,1028,31912,9617,48,35,35,1155,4963,7611,7243,54,961,34,59,67,82500,2403,6915006,3430102500,0.0012731203459043958,0.006111827340877621,0.9980037039709455,0.0009139668566755658,0.0019962960290545255,0.0005291387064963802,0.0011304326911513577,0.0003367246314067874,0.02477466621680243,0.0008434954451245963,0.11960765411866776,0.02783534968911168,0.0013013929724779486,0.9658291457286432,0.034170854271356785,0.0014218923217814623,0.0016146912806670843
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-19,Europe/London,29,1,Current incident,0.97,true,false,Transactional-IP reputation damage,false,Yahoo,yahoo.co.uk,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,25191,318,24873,9,24864,24482,382,141,241,0,147,550,362,18842,5840,182,200,29,888,3846,5405,4979,71,1015,78,57,70,82500,786,1885531,2051280000,0.00036183813773971776,0.01262355603191616,0.9846364221364221,0.0059121621621621625,0.015363577863577864,0.005670849420849421,0.009692728442728442,0,0.014786373662282493,0.0011845437464259455,0.15709500857773057,0.03627154644228413,0.0029000898619393842,0.9286367795059469,0.07136322049405307,0.0023282411567682377,0.002859243525855731
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-19,Europe/London,29,1,Current incident,0.97,true,false,Transactional-IP reputation damage,true,Google,gmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,21618,91,21527,15,21512,21469,43,19,19,5,13,506,371,17778,3711,23,20,9,693,4941,5679,4941,36,650,110,26,30,82500,2403,6915006,1774740000,0.0006967993682352395,0.004209455083726524,0.9980011156563778,0.0006043138713276311,0.0019988843436221644,0.0008832279657865378,0.0008832279657865378,0.00023242841204908888,0.01728073035539615,0.0004192090921794215,0.2301457916065024,0.032279100097815455,0.001676836368717686,0.8552631578947368,0.14473684210526316,0.0012110484885183288,0.0013973636405980715
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-19,Europe/London,29,1,Current incident,0.97,true,false,Transactional-IP reputation damage,false,Apple,icloud.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,13741,175,13566,18,13548,13285,263,88,114,61,48,711,584,11154,2230,164,99,16,498,2969,3636,2969,23,183,32,45,3,82500,786,1885531,1117710000,0.0013268465280849183,0.01273560876209883,0.980587540596398,0.00354295837023915,0.019412459403602006,0.006495423678771774,0.00841452612931798,0.004502509595512252,0.043959352653368464,0.001204365826119684,0.22348513360933384,0.03748588633797516,0.0017312758750470455,0.8511627906976744,0.14883720930232558,0.003387278885961611,0.00022581859239744072
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-19,Europe/London,29,1,Current incident,0.97,true,false,Transactional-IP reputation damage,false,AOL,aol.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,12595,75,12520,7,12513,12408,105,19,45,41,33,590,496,10074,2379,60,45,8,136,2896,3548,2901,12,554,73,20,15,82500,786,1885531,1032322500,0.0005591054313099042,0.0059547439460103215,0.991608726923999,0.0026372572524574443,0.008391273076000958,0.001518420842323983,0.0035962598897146965,0.0032765923439622793,0.039974210186976146,0.0006447453255963894,0.23339780786589298,0.01096067053513862,0.0009671179883945841,0.8835725677830941,0.11642743221690591,0.0016118633139909735,0.0012088974854932303
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-19,Europe/London,29,1,Current incident,0.97,true,false,Transactional-IP reputation damage,false,Fastmail,fastmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,9160,99,9061,3,9058,8972,86,22,50,14,42,458,395,7700,1310,48,38,9,75,2123,2372,2123,14,434,58,5,14,82500,786,1885531,747285000,0.00033108928374351616,0.010807860262008733,0.9905056303819828,0.00463678516228748,0.009494369618017221,0.002428792227864871,0.005519982336056524,0.0015455950540958269,0.04402585822559073,0.0010031208203299152,0.23662505572893447,0.00835934016941596,0.001560410164957646,0.8821138211382114,0.11788617886178862,0.0005572893446277307,0.001560410164957646
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-20,Europe/London,30,0,Current incident,0.995,true,false,Transactional-IP reputation damage,true,Microsoft,outlook.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,46677,402,46275,65,46210,46118,92,39,53,0,23,837,602,34309,11857,44,48,32,1235,7043,8595,8030,77,1128,128,133,9,82500,2451,7064001,3812325000,0.0014046461372231227,0.008612378687576323,0.9980090889417875,0.0004977277645531271,0.0019909110582125083,0.0008439731659813894,0.0011469378922311188,0,0.013053471529554621,0.0006938722407736675,0.1527169434927794,0.026779131792358732,0.0016696300793616376,0.8980891719745223,0.10191082802547771,0.0028839065007155557,0.000195151567717594
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-20,Europe/London,30,0,Current incident,0.995,true,false,Transactional-IP reputation damage,false,Yahoo,yahoo.co.uk,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,28073,333,27740,38,27702,27339,363,95,166,102,93,1338,1220,22913,4532,257,106,30,696,3603,4724,4083,23,1045,107,39,50,82500,792,1904900,2285415000,0.0013698630136986301,0.011861931393153564,0.9868962529781243,0.003357158327918562,0.013103747021875677,0.003429355281207133,0.0059923471229514115,0.0036820446177171324,0.04462489483887487,0.001097333479644464,0.13178975090530012,0.025458136727751563,0.0008412890010607557,0.9071180555555556,0.09288194444444445,0.0014265335235378032,0.0018288891327407732
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-20,Europe/London,30,0,Current incident,0.995,true,false,Transactional-IP reputation damage,true,Google,gmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,24091,174,23917,9,23908,23781,127,49,66,12,43,1271,1141,21272,2564,72,55,25,834,2993,4323,3763,68,1156,101,68,45,82500,2451,7064001,1972410000,0.0003763013755905841,0.007222614254285833,0.9946879705537895,0.0017985611510791368,0.005312029446210473,0.0020495231721599466,0.0027605822318889075,0.0005019240421616195,0.04797947941634077,0.0010512594087717085,0.12585677641814894,0.035070013876624194,0.002859425591859047,0.9196499602227526,0.08035003977724742,0.002859425591859047,0.0018922669357890752
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-20,Europe/London,30,0,Current incident,0.995,true,false,Transactional-IP reputation damage,false,Apple,icloud.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,15312,106,15206,17,15189,14884,305,65,165,75,52,855,710,12138,2851,200,105,17,464,2974,3815,3549,8,560,89,28,32,82500,792,1904900,1253092500,0.001117979744837564,0.006922675026123302,0.9799196787148594,0.0034235301863190467,0.020080321285140562,0.004279412732898808,0.010863124629666206,0.004937783922575548,0.04770223058317657,0.0011421660843859178,0.1998118785272776,0.031174415479709755,0.0005374899220639613,0.8628659476117103,0.13713405238828968,0.0018812147272238647,0.002149959688255845
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-20,Europe/London,30,0,Current incident,0.995,true,false,Transactional-IP reputation damage,false,AOL,aol.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,14036,84,13952,18,13934,13840,94,19,52,23,29,407,314,12360,1513,61,33,16,500,2733,3743,3057,28,386,57,34,38,82500,792,1904900,1149555000,0.0012901376146788992,0.005984611000284981,0.9932539112961102,0.002081240132051098,0.006746088703889766,0.0013635711209989952,0.003731878857470934,0.0016506387254198365,0.0226878612716763,0.0011560693641618498,0.19747109826589596,0.036127167630057806,0.002023121387283237,0.871331828442438,0.12866817155756208,0.0024566473988439307,0.002745664739884393
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-07-20,Europe/London,30,0,Current incident,0.995,true,false,Transactional-IP reputation damage,false,Fastmail,fastmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,10208,128,10080,3,10077,9945,132,31,70,31,34,333,254,8285,1711,81,51,7,166,1506,1772,1506,32,274,17,29,30,82500,792,1904900,831352500,0.00029761904761904765,0.012539184952978056,0.9869008633521882,0.0033740200456485064,0.013099136647811848,0.0030763123945618735,0.006946511858688101,0.0030763123945618735,0.025540472599296128,0.0007038712921065862,0.15143288084464554,0.016691804927099044,0.003217697335344394,0.9415807560137457,0.058419243986254296,0.0029160382101558573,0.0030165912518853697
26060015,ACC-SPAR-015,SPAR UK,In Progress,Shared-pool reputation contamination,2026-06-22,Europe/London,1,29,Baseline,0.0,false,false,Shared-pool Microsoft blocks,true,Microsoft,outlook.com,email.spar.co.uk,185.12.40.34,pool-spar-shared,spar_regional_weekly,brazeSPARUK,35108,120,34988,51,34937,34577,360,97,192,71,116,653,506,31160,3542,235,125,38,1078,6455,7921,7114,102,1314,48,119,99,87100,2585,3780000,3043012700,0.0014576426203269691,0.0034180243819072575,0.9896957380427627,0.003320262186220912,0.010304261957237312,0.0027764261384778314,0.005495606377193233,0.002032229441566248,0.014634005263614542,0.0010989964427220408,0.1866847904676519,0.031176793822483152,0.0029499378199381093,0.9647577092511013,0.03524229074889868,0.0034415941232611275,0.002863174942881106
26060015,ACC-SPAR-015,SPAR UK,In Progress,Shared-pool reputation contamination,2026-06-22,Europe/London,1,29,Baseline,0.0,false,false,Shared-pool Microsoft blocks,false,Google,gmail.com,email.spar.co.uk,185.12.40.34,pool-spar-shared,spar_regional_weekly,brazeSPARUK,21115,150,20965,31,20934,20842,92,40,51,1,42,388,313,15719,5153,62,30,19,746,3453,4398,4216,52,643,85,34,4,87100,2585,3780000,1823351400,0.0014786549010255188,0.007103954534690978,0.995605235502054,0.002006305531670966,0.004394764497945926,0.0019107671730199676,0.0024362281456004587,0.00004776917932549919,0.015017752614912196,0.0009116207657614432,0.1656750791670665,0.035793110066212455,0.0024949620957681606,0.8832417582417582,0.11675824175824176,0.0016313213703099511,0.0001919201612129354
